symbol,date,open,high,low,close,volume
NHDL,2023-01-11,906.79,909.94,903.31,909.04,5957
NHDL,2023-01-12,908.4,909.95,899.84,906.6,5813
NHDL,2023-01-15,888.3,931.94,875.62,885.68,6276
NHDL,2023-01-16,898.19,902.97,884.03,894.11,6151
NHDL,2023-01-17,870.43,875.14,849.6,873.84,3979
NHDL,2023-01-18,871.32,894.09,851.39,865.79,7495
NHDL,2023-01-19,894.11,912.97,891.96,894.29,2432
NHDL,2023-01-22,924.49,931.26,919.93,922.91,4779
NHDL,2023-01-23,913.14,925.53,910.64,915.41,7806
NHDL,2023-01-24,870.27,870.8,853.66,869.49,7450
NHDL,2023-01-25,855.0,880.8,852.65,853.59,7198
NHDL,2023-01-26,891.31,901.09,871.52,890.01,2678
NHDL,2023-01-29,829.22,830.1,825.2,829.98,5020
NHDL,2023-01-30,836.84,841.28,824.85,833.51,7591
NHDL,2023-01-31,805.3,808.82,804.36,806.27,4807
NHDL,2023-02-01,806.85,810.95,804.25,805.98,8273
NHDL,2023-02-02,796.29,797.66,791.08,796.35,7079
NHDL,2023-02-05,789.78,797.41,780.63,788.2,5046
NHDL,2023-02-06,790.09,797.36,775.24,789.1,9206
NHDL,2023-02-07,815.73,819.76,807.13,814.15,941
NHDL,2023-02-08,786.7,793.14,770.71,783.89,8615
NHDL,2023-02-09,806.69,808.97,795.21,806.52,7847
NHDL,2023-02-12,787.9,820.93,783.97,788.54,5788
NHDL,2023-02-13,744.89,750.97,742.59,743.14,2631
NHDL,2023-02-14,691.57,700.58,683.3,693.34,9066
NHDL,2023-02-15,716.07,720.99,712.61,719.07,5511
NHDL,2023-02-16,725.33,736.68,722.76,723.4,7542
NHDL,2023-02-19,702.88,706.47,693.24,702.07,8239
NHDL,2023-02-20,639.49,649.46,629.12,638.18,1253
NHDL,2023-02-21,661.59,668.97,646.34,659.52,3367
NHDL,2023-02-22,633.61,640.11,625.12,633.32,6267
NHDL,2023-02-23,600.03,601.3,582.66,599.71,9697
NHDL,2023-02-26,595.84,602.29,589.14,594.87,5682
NHDL,2023-02-27,579.07,581.27,576.75,579.35,10138
NHDL,2023-02-28,573.87,581.19,569.66,574.61,6587
NHDL,2023-03-01,573.17,579.32,547.72,574.49,1679
NHDL,2023-03-02,555.89,567.98,555.67,559.87,12661
NHDL,2023-03-05,580.29,589.89,566.22,579.32,7213
NHDL,2023-03-06,592.29,599.66,585.07,594.28,1059
NHDL,2023-03-07,565.76,571.96,560.79,564.3,1210
NHDL,2023-03-08,558.95,563.88,546.96,561.03,6195
NHDL,2023-03-09,546.75,559.58,546.37,548.02,2220
NHDL,2023-03-12,537.6,546.16,512.53,537.25,8641
NHDL,2023-03-13,534.81,541.3,533.9,537.9,2035
NHDL,2023-03-14,509.92,528.0,501.33,511.6,7794
NHDL,2023-03-15,486.57,487.45,484.34,486.14,8390
NHDL,2023-03-16,488.3,500.97,482.0,492.23,11224
NHDL,2023-03-19,510.18,515.55,504.05,509.79,7632
NHDL,2023-03-20,523.62,526.67,514.53,523.86,6360
NHDL,2023-03-21,511.25,516.33,510.41,513.97,7138
NHDL,2023-03-22,516.91,523.31,514.61,516.16,5107
NHDL,2023-03-23,516.86,516.93,511.55,513.73,3939
NHDL,2023-03-26,518.15,522.22,512.81,517.46,4894
NHDL,2023-03-27,516.25,516.29,512.55,515.22,8303
NHDL,2023-03-28,517.68,522.03,516.2,517.91,7542
NHDL,2023-03-29,526.03,529.43,525.01,525.8,3404
NHDL,2023-03-30,524.1,524.69,520.8,521.9,3222
NHDL,2023-04-02,516.89,527.68,514.05,515.4,7356
NHDL,2023-04-03,532.5,544.22,518.26,530.76,6083
NHDL,2023-04-04,537.7,551.05,535.95,537.6,5396
NHDL,2023-04-05,550.72,552.83,533.27,551.2,859
NHDL,2023-04-06,568.5,571.67,567.44,569.29,7644
NHDL,2023-04-09,559.27,562.73,557.34,561.92,2981
NHDL,2023-04-10,585.01,597.14,582.41,585.82,8951
NHDL,2023-04-11,576.11,578.7,574.47,577.41,4282
NHDL,2023-04-12,551.35,573.07,546.21,553.97,3142
NHDL,2023-04-13,555.23,557.43,551.77,556.01,12650
NHDL,2023-04-16,565.42,575.21,548.99,564.02,7800
NHDL,2023-04-17,482.87,484.21,481.41,482.07,8609
NHDL,2023-04-18,478.79,480.36,473.22,476.44,6825
NHDL,2023-04-19,454.45,457.49,451.91,454.55,7203
NHDL,2023-04-20,450.96,454.09,448.39,453.52,4505
NHDL,2023-04-23,444.69,445.74,439.49,443.05,5400
NHDL,2023-04-24,455.39,459.86,446.84,454.81,4022
NHDL,2023-04-25,414.86,419.82,408.85,414.14,3274
NHDL,2023-04-26,409.43,411.91,408.82,410.03,5200
NHDL,2023-04-27,440.58,444.35,435.64,437.66,14225
NHDL,2023-04-30,412.69,426.72,411.91,413.83,7844
NHDL,2023-05-01,419.54,430.12,409.31,419.53,4669
NHDL,2023-05-02,423.49,425.78,422.86,423.84,4808
NHDL,2023-05-03,422.41,427.18,414.53,422.23,4940
NHDL,2023-05-04,411.29,413.06,408.09,410.84,6515
NHDL,2023-05-07,408.27,408.43,408.09,408.18,8248
NHDL,2023-05-08,394.64,400.48,392.93,393.63,8059
NHDL,2023-05-09,381.58,393.23,379.85,382.55,7935
NHDL,2023-05-10,392.22,398.99,384.18,391.67,9735
NHDL,2023-05-11,386.9,389.95,385.57,387.33,5569
NHDL,2023-05-14,400.42,405.59,396.79,401.04,2994
NHDL,2023-05-15,381.64,394.97,378.06,381.22,7301
NHDL,2023-05-16,385.25,387.72,381.68,386.23,2381
NHDL,2023-05-17,371.25,377.94,370.39,370.89,4853
NHDL,2023-05-18,365.3,374.31,355.42,364.73,8132
NHDL,2023-05-21,349.01,355.96,346.8,349.52,6388
NHDL,2023-05-22,341.82,344.54,341.71,342.36,4975
NHDL,2023-05-23,354.87,356.69,351.86,354.84,5818
NHDL,2023-05-24,360.63,371.14,358.21,359.88,6779
NHDL,2023-05-25,360.48,363.26,357.5,361.71,5988
NHDL,2023-05-28,335.6,338.91,333.27,336.23,8651
NHDL,2023-05-29,322.75,326.74,321.22,321.73,2863
NHDL,2023-05-30,308.55,311.03,304.44,309.88,4917
NHDL,2023-05-31,314.11,315.07,310.38,314.67,7175
NHDL,2023-06-01,310.13,313.58,307.65,310.95,6141
NHDL,2023-06-04,320.07,324.04,315.71,320.96,1671
NHDL,2023-06-05,316.65,319.54,315.33,319.32,5328
NHDL,2023-06-06,334.77,339.96,332.04,334.71,3839
NHDL,2023-06-07,348.09,354.51,337.95,347.63,6873
NHDL,2023-06-08,356.06,360.99,352.33,357.45,6380
NHDL,2023-06-11,348.83,355.85,346.5,352.0,6774
NHDL,2023-06-12,339.35,341.16,334.54,338.75,7448
NHDL,2023-06-13,330.81,339.08,324.28,331.06,2779
NHDL,2023-06-14,346.45,354.35,338.1,345.94,8547
NHDL,2023-06-15,346.99,348.5,340.68,345.55,3766
NHDL,2023-06-18,345.01,347.28,342.54,342.89,4417
NHDL,2023-06-19,335.35,343.1,332.22,335.22,8675
NHDL,2023-06-20,316.49,318.13,315.03,316.96,5289
NHDL,2023-06-21,294.39,295.68,294.01,295.01,8441
NHDL,2023-06-22,305.73,309.89,304.95,305.18,3972
NHDL,2023-06-25,307.33,313.7,302.32,306.97,6886
NHDL,2023-06-26,307.19,308.24,299.27,307.48,6799
NHDL,2023-06-27,305.9,306.84,302.56,304.81,6646
NHDL,2023-06-28,305.16,305.66,302.37,303.06,8702
NHDL,2023-06-29,309.43,310.56,308.31,310.44,4655
NHDL,2023-07-02,308.82,310.65,303.58,309.43,7383
NHDL,2023-07-03,304.07,307.98,299.06,304.04,3517
NHDL,2023-07-04,289.19,292.46,287.28,287.85,9639
NHDL,2023-07-05,287.26,291.63,278.12,286.59,4159
NHDL,2023-07-06,289.14,291.03,287.18,289.46,7434
NHDL,2023-07-09,290.65,299.21,287.83,290.48,5599
NHDL,2023-07-10,288.22,288.25,285.66,286.39,4044
NHDL,2023-07-11,299.5,301.82,295.32,299.74,5197
NHDL,2023-07-12,290.96,296.75,282.84,291.96,6294
NHDL,2023-07-13,290.6,293.96,288.31,289.55,3343
NHDL,2023-07-16,286.28,293.13,282.1,288.17,2197
NHDL,2023-07-17,265.82,266.93,262.62,264.9,8593
NHDL,2023-07-18,268.22,268.54,266.05,267.42,7343
NHDL,2023-07-19,258.28,261.67,255.85,259.72,5379
NHDL,2023-07-20,271.62,277.54,270.92,271.58,5592
NHDL,2023-07-23,281.14,281.31,276.72,280.44,6201
NHDL,2023-07-24,274.22,277.07,273.95,274.57,7520
NHDL,2023-07-25,282.51,284.36,280.54,280.68,1925
NHDL,2023-07-26,278.05,278.23,264.75,276.89,5729
NHDL,2023-07-27,287.21,289.78,286.35,286.67,10
NHDL,2023-07-30,278.85,281.71,276.73,278.02,7291
NHDL,2023-07-31,271.93,274.31,265.81,272.38,4481
NHDL,2023-08-01,269.49,272.45,266.92,268.49,7626
NHDL,2023-08-02,258.49,261.74,258.0,259.46,7632
NHDL,2023-08-03,267.92,272.73,265.36,269.62,2865
NHDL,2023-08-06,266.44,268.38,265.99,266.82,4099
NHDL,2023-08-07,264.86,267.97,263.56,266.43,6884
NHDL,2023-08-08,258.29,260.18,256.78,259.25,3604
NHDL,2023-08-09,256.75,263.33,254.05,256.39,5769
NHDL,2023-08-10,255.11,256.01,243.15,255.03,8162
NHDL,2023-08-13,251.91,254.92,242.94,253.01,5324
NHDL,2023-08-14,251.95,254.22,249.83,250.6,8903
NHDL,2023-08-15,244.19,246.46,240.89,243.05,7520
NHDL,2023-08-16,245.9,254.69,245.8,246.87,1514
NHDL,2023-08-17,237.0,242.55,236.5,239.2,5490
NHDL,2023-08-20,239.68,241.9,237.13,239.9,6714
NHDL,2023-08-21,256.78,258.78,255.93,256.6,9505
NHDL,2023-08-22,249.92,256.27,244.87,251.32,9576
NHDL,2023-08-23,253.25,253.42,246.9,252.51,6166
NHDL,2023-08-24,242.12,246.79,239.99,241.27,7612
NHDL,2023-08-27,238.46,240.44,238.16,238.85,3085
NHDL,2023-08-28,242.42,248.89,240.82,241.67,5681
NHDL,2023-08-29,243.14,247.49,239.7,242.43,6660
NHDL,2023-08-30,251.86,254.07,246.24,252.05,8023
NHDL,2023-08-31,253.89,262.5,252.56,254.63,2600
NHDL,2023-09-03,257.64,262.38,244.4,258.35,4111
NHDL,2023-09-04,265.11,267.49,259.34,264.82,3203
NHDL,2023-09-05,253.65,258.88,248.02,254.41,3147
NHDL,2023-09-06,272.95,283.52,270.74,272.05,2341
NHDL,2023-09-07,271.75,272.52,270.08,272.29,5189
NHDL,2023-09-10,268.48,270.01,267.27,269.28,9541
NHDL,2023-09-11,283.5,285.83,280.35,281.41,10051
NHDL,2023-09-12,282.3,285.78,281.66,283.29,8737
NHDL,2023-09-13,304.06,308.97,297.16,306.18,4417
NHDL,2023-09-14,303.79,305.16,301.99,304.4,8282
NHDL,2023-09-17,313.27,317.86,302.2,312.78,8749
NHDL,2023-09-18,308.31,309.32,306.58,308.68,6590
NHDL,2023-09-19,306.19,315.1,301.77,305.65,2449
NHDL,2023-09-20,291.73,292.79,288.89,291.41,7142
NHDL,2023-09-21,300.32,305.37,295.41,300.53,3629
NHDL,2023-09-24,313.37,319.3,309.81,312.62,7703
NHDL,2023-09-25,296.12,300.27,295.34,297.35,4319
NHDL,2023-09-26,306.23,308.32,305.51,306.22,9212
NHDL,2023-09-27,322.6,328.5,321.41,323.66,9997
NHDL,2023-09-28,307.96,308.75,307.04,308.58,4872
NHDL,2023-10-01,309.79,311.93,308.46,310.25,6745
NHDL,2023-10-02,325.32,329.36,315.37,324.91,8464
NHDL,2023-10-03,327.62,331.24,325.72,326.62,6246
NHDL,2023-10-04,322.17,323.37,322.13,322.37,5811
NHDL,2023-10-05,307.69,313.83,306.95,308.0,8937
NHDL,2023-10-08,315.52,319.9,313.52,315.8,4123
NHDL,2023-10-09,330.18,332.57,328.11,329.13,6125
NHDL,2023-10-10,328.14,330.66,326.58,327.63,7005
NHDL,2023-10-11,350.56,363.09,346.19,349.34,3340
NHDL,2023-10-12,362.33,363.83,353.48,361.7,6225
NHDL,2023-10-15,365.18,368.59,363.25,364.59,5954
NHDL,2023-10-16,376.48,384.92,372.36,376.03,4968
NHDL,2023-10-17,362.49,363.07,360.73,362.09,6425
NHDL,2023-10-18,355.98,374.25,352.0,359.1,3260
NHDL,2023-10-19,360.19,369.65,355.16,360.32,6026
NHDL,2023-10-22,376.71,382.16,374.86,376.29,4174
NHDL,2023-10-23,377.28,383.58,370.86,378.53,2707
NHDL,2023-10-24,374.41,377.39,370.78,374.45,5320
NHDL,2023-10-25,382.21,386.93,369.19,381.08,3412
NHDL,2023-10-26,388.41,399.93,385.45,388.17,5050
NHDL,2023-10-29,401.98,402.44,392.14,400.55,7791
NHDL,2023-10-30,394.98,409.05,385.3,394.2,3427
NHDL,2023-10-31,389.16,390.89,386.06,389.41,8615
NHDL,2023-11-01,378.45,389.43,365.33,378.43,8663
NHDL,2023-11-02,372.83,374.9,366.31,373.14,6705
NHDL,2023-11-05,383.41,383.43,381.96,382.66,4888
NHDL,2023-11-06,378.06,385.09,373.12,380.15,4685
NHDL,2023-11-07,378.34,380.37,373.42,378.21,5886
NHDL,2023-11-08,371.66,378.06,368.59,371.77,7848
NHDL,2023-11-09,392.97,397.67,386.86,393.54,7044
NHDL,2023-11-12,401.84,408.39,400.29,402.56,7621
NHDL,2023-11-13,400.9,401.39,396.42,400.86,7686
NHDL,2023-11-14,389.41,407.51,387.34,388.58,313
NHDL,2023-11-15,368.83,373.01,359.27,367.96,5849
NHDL,2023-11-16,359.0,375.34,351.02,360.79,7705
NHDL,2023-11-19,346.37,349.08,340.34,348.5,6198
NHDL,2023-11-20,332.16,338.39,320.93,333.23,6995
NHDL,2023-11-21,348.33,352.37,342.11,348.51,8620
NHDL,2023-11-22,352.09,358.11,350.68,352.6,7703
NHDL,2023-11-23,349.37,351.9,345.28,351.21,4468
NHDL,2023-11-26,354.71,364.65,349.11,356.11,5089
NHDL,2023-11-27,345.7,351.22,335.87,345.98,3904
NHDL,2023-11-28,341.91,343.54,341.06,342.33,6812
NHDL,2023-11-29,353.74,357.44,352.8,354.31,3748
NHDL,2023-11-30,374.66,376.19,374.5,374.99,7807
NHDL,2023-12-03,377.41,381.34,372.78,378.82,3991
NHDL,2023-12-04,380.01,383.78,378.46,379.07,4381
NHDL,2023-12-05,381.71,390.63,375.98,382.76,7680
NHDL,2023-12-06,368.63,371.79,365.71,370.03,10
NHDL,2023-12-07,385.39,391.94,383.13,385.38,6813
NHDL,2023-12-10,384.55,391.79,380.45,385.64,6943
NHDL,2023-12-11,399.46,400.76,396.2,399.09,4356
NHDL,2023-12-12,389.32,390.21,387.71,388.96,7278
NHDL,2023-12-13,401.59,402.81,389.71,402.54,6972
NHDL,2023-12-14,410.96,417.2,405.58,410.97,9868
NHDL,2023-12-17,397.03,400.27,396.23,397.78,5253
NHDL,2023-12-18,412.27,418.02,410.6,411.94,5004
NHDL,2023-12-19,407.49,409.84,406.85,408.07,11462
NHDL,2023-12-20,396.28,400.17,392.88,393.9,7832
NHDL,2023-12-21,370.23,373.25,366.48,372.56,5053
NHDL,2023-12-24,374.59,385.49,370.99,375.28,8555
NHDL,2023-12-25,397.24,398.89,385.85,394.34,528
NHDL,2023-12-26,388.59,394.39,365.37,386.89,8989
NHDL,2023-12-27,386.84,387.91,384.46,384.91,9603
NHDL,2023-12-28,395.63,399.66,382.11,396.88,10403
NHDL,2023-12-31,426.81,431.1,420.52,426.83,5483
NHDL,2024-01-01,431.68,445.43,413.26,432.17,5130
NHDL,2024-01-02,440.8,445.4,435.34,439.5,3679
NHDL,2024-01-03,437.95,460.48,435.14,438.81,8515
NHDL,2024-01-04,432.58,433.1,427.57,430.75,3426
NHDL,2024-01-07,435.41,446.07,434.74,437.01,4513
NHDL,2024-01-08,415.72,429.83,398.47,415.37,3087
NHDL,2024-01-09,390.12,390.76,383.17,389.2,1624
NHDL,2024-01-10,392.68,396.74,388.42,394.15,4974
NHDL,2024-01-11,402.19,406.28,401.03,401.73,3020
NHDL,2024-01-14,411.74,416.19,408.23,411.04,954
NHDL,2024-01-15,398.65,402.57,390.27,399.3,7531
NHDL,2024-01-16,397.5,401.14,393.86,398.66,5669
NHDL,2024-01-17,415.69,431.49,402.91,412.91,3054
NHDL,2024-01-18,412.94,422.01,406.44,414.74,1540
NHDL,2024-01-21,421.92,429.73,413.19,422.82,5025
NHDL,2024-01-22,411.44,415.61,406.97,412.04,5351
NHDL,2024-01-23,390.6,392.85,385.95,389.7,6121
NHDL,2024-01-24,380.21,383.72,378.27,379.75,7960
NHDL,2024-01-25,365.65,368.33,364.2,365.78,9232
NHDL,2024-01-28,349.89,355.29,346.35,350.72,9352
NHDL,2024-01-29,350.63,356.24,349.71,350.86,4764
NHDL,2024-01-30,334.04,341.13,327.7,334.96,5844
NHDL,2024-01-31,320.84,327.82,314.49,321.05,6899
NHDL,2024-02-01,327.37,334.35,326.79,327.43,5124
NHDL,2024-02-04,343.56,346.57,340.23,343.56,5687
NHDL,2024-02-05,341.74,344.57,340.22,340.91,8393
NHDL,2024-02-06,340.49,353.6,331.19,339.47,7837
NHDL,2024-02-07,333.21,335.16,317.86,334.49,4583
NHDL,2024-02-08,340.95,342.49,332.73,341.48,4146
NHDL,2024-02-11,324.93,333.53,310.01,326.43,4718
NHDL,2024-02-12,295.0,296.95,294.9,295.67,5391
NHDL,2024-02-13,297.42,304.51,292.27,297.38,8742
NHDL,2024-02-14,282.55,283.57,279.93,283.01,7281
NHDL,2024-02-15,282.7,284.56,274.39,282.41,3806
NHDL,2024-02-18,282.84,287.03,275.96,283.03,7226
NHDL,2024-02-19,292.39,292.41,290.11,291.85,6633
NHDL,2024-02-20,294.58,295.9,291.31,294.68,7566
NHDL,2024-02-21,293.89,299.81,286.33,294.94,3288
NHDL,2024-02-22,292.58,295.54,291.95,294.45,5670
NHDL,2024-02-25,288.34,294.13,286.8,287.32,10216
NHDL,2024-02-26,298.25,302.03,291.46,297.24,8672
NHDL,2024-02-27,285.04,285.7,282.55,284.7,8745
NHDL,2024-02-28,294.36,298.24,293.81,294.98,4926
NHDL,2024-02-29,307.39,313.03,303.74,306.21,10
NHDL,2024-03-03,304.26,304.97,303.58,304.12,8327
NHDL,2024-03-04,311.08,313.71,302.59,311.22,7253
NHDL,2024-03-05,321.41,323.09,315.47,321.98,1742
NHDL,2024-03-06,324.33,328.9,323.21,324.31,7000
NHDL,2024-03-07,337.39,339.98,334.87,336.41,9665
NHDL,2024-03-10,331.24,338.51,326.15,330.76,7690
NHDL,2024-03-11,324.27,335.39,322.5,322.66,6410
NHDL,2024-03-12,313.41,327.41,311.93,312.63,4518
NHDL,2024-03-13,300.57,304.86,298.89,299.49,2110
NHDL,2024-03-14,307.79,311.35,306.99,308.25,4957
NHDL,2024-03-17,329.8,332.16,320.85,328.14,7743
NHDL,2024-03-18,335.77,338.35,334.06,336.31,3247
NHDL,2024-03-19,346.64,356.64,346.11,347.13,4594
NHDL,2024-03-20,331.56,338.62,329.14,330.61,4617
NHDL,2024-03-21,326.96,328.03,315.32,327.71,9296
NHDL,2024-03-24,334.43,337.79,328.65,332.7,4574
NHDL,2024-03-25,333.53,338.13,329.59,333.39,9468
NHDL,2024-03-26,321.31,328.31,309.25,321.16,6749
NHDL,2024-03-27,313.7,326.62,305.58,313.28,7152
NHDL,2024-03-28,295.2,299.66,293.65,295.08,4184
NHDL,2024-03-31,300.23,307.72,291.47,299.67,4241
NHDL,2024-04-01,290.71,290.87,286.86,289.82,4813
NHDL,2024-04-02,262.72,266.22,255.77,263.6,4142
NHDL,2024-04-03,269.17,271.33,266.4,269.09,8017
NHDL,2024-04-04,268.33,270.85,253.84,268.91,9123
NHDL,2024-04-07,260.48,260.55,259.72,260.44,3615
NHDL,2024-04-08,259.34,264.19,257.45,259.18,6862
NHDL,2024-04-09,264.98,268.8,259.64,266.58,11022
NHDL,2024-04-10,262.58,266.36,259.28,263.04,7830
NHDL,2024-04-11,260.4,262.17,254.58,260.59,943
NHDL,2024-04-14,260.34,261.68,255.96,261.48,7678
NHDL,2024-04-15,262.17,262.36,260.27,261.6,6742
NHDL,2024-04-16,244.13,248.57,241.8,244.67,6807
NHDL,2024-04-17,249.61,252.33,246.44,248.85,5929
NHDL,2024-04-18,259.15,269.33,252.86,259.49,6924
NHDL,2024-04-21,252.4,253.8,249.23,252.19,8169
NHDL,2024-04-22,262.11,262.93,260.78,261.57,9513
NHDL,2024-04-23,273.03,274.34,255.13,272.18,1664
NHDL,2024-04-24,268.14,268.18,267.73,267.88,8873
NHDL,2024-04-25,266.01,270.99,260.96,266.29,6527
NHDL,2024-04-28,273.09,278.44,269.53,272.53,6704
NHDL,2024-04-29,277.5,288.56,273.01,277.9,8536
NHDL,2024-04-30,296.41,299.01,292.68,295.19,3681
NHDL,2024-05-01,286.05,288.79,279.78,286.11,6839
NHDL,2024-05-02,283.75,289.99,279.84,285.33,6676
NHDL,2024-05-05,286.88,294.17,286.12,287.97,5308
NHDL,2024-05-06,287.2,287.72,286.24,287.23,9101
NHDL,2024-05-07,293.67,295.59,286.05,293.43,7433
NHDL,2024-05-08,284.87,285.53,282.63,284.79,2955
NHDL,2024-05-09,310.95,316.78,307.18,309.74,6968
NHDL,2024-05-12,318.21,334.86,304.47,316.29,8011
NHDL,2024-05-13,317.2,321.1,316.81,318.92,2021
NHDL,2024-05-14,329.75,332.75,327.71,328.95,3073
NHDL,2024-05-15,326.42,329.95,325.29,326.53,6038
NHDL,2024-05-16,329.09,338.42,326.35,329.31,3236
NHDL,2024-05-19,332.18,336.61,326.68,333.04,751
NHDL,2024-05-20,332.93,333.6,329.42,331.8,7159
NHDL,2024-05-21,323.51,323.75,322.73,323.03,4845
NHDL,2024-05-22,324.78,334.61,322.42,326.1,3434
NHDL,2024-05-23,328.74,329.96,326.75,327.87,8268
NHDL,2024-05-26,330.16,333.44,327.23,330.89,5391
NHDL,2024-05-27,335.85,339.19,333.59,336.1,2335
NHDL,2024-05-28,337.18,338.44,333.27,338.24,5279
NHDL,2024-05-29,352.1,353.8,348.65,350.36,3460
NHDL,2024-05-30,338.16,339.94,338.02,339.08,8824
NHDL,2024-06-02,343.97,349.64,340.44,344.92,7198
NHDL,2024-06-03,344.35,347.36,340.51,343.2,5901
NHDL,2024-06-04,344.5,348.68,334.43,345.41,8499
NHDL,2024-06-05,328.41,330.71,326.68,327.52,3724
NHDL,2024-06-06,325.02,325.69,322.53,325.15,7377
NHDL,2024-06-09,327.92,329.6,327.66,328.15,5062
NHDL,2024-06-10,324.11,326.91,319.18,321.7,8948
NHDL,2024-06-11,326.87,341.12,325.49,326.7,10
NHDL,2024-06-12,317.17,317.61,310.29,316.45,6144
NHDL,2024-06-13,322.38,324.7,320.51,322.14,4656
NHDL,2024-06-16,341.34,345.2,332.16,339.44,2884
NHDL,2024-06-17,340.15,344.01,330.14,340.1,9369
NHDL,2024-06-18,365.37,369.52,358.11,363.02,6790
NHDL,2024-06-19,369.17,369.81,366.76,368.45,5631
NHDL,2024-06-20,356.67,367.92,354.35,355.82,3839
NHDL,2024-06-23,353.5,355.75,350.62,352.82,1562
NHDL,2024-06-24,345.35,347.59,339.5,345.17,8675
NHDL,2024-06-25,358.51,364.78,355.35,358.05,4225
NHDL,2024-06-26,374.22,379.32,367.01,374.1,5499
NHDL,2024-06-27,381.47,383.68,379.98,383.27,10339
NHDL,2024-06-30,382.93,383.39,378.15,382.06,3961
NHDL,2024-07-01,374.65,374.79,363.02,373.42,8881
NHDL,2024-07-02,369.77,379.78,368.36,368.52,6694
NHDL,2024-07-03,367.14,368.74,362.51,365.69,12308
NHDL,2024-07-04,358.79,362.1,353.07,358.53,7939
NHDL,2024-07-07,376.17,379.89,372.25,376.45,7756
NHDL,2024-07-08,360.46,371.1,354.32,360.85,7838
NHDL,2024-07-09,348.43,351.33,343.84,346.74,4304
NHDL,2024-07-10,360.23,365.21,359.01,361.47,5513
NHDL,2024-07-11,357.26,362.28,355.36,357.85,7751
NHDL,2024-07-14,351.57,352.53,347.1,350.41,6070
NHDL,2024-07-15,330.94,332.59,328.68,331.13,2116
NHDL,2024-07-16,330.1,331.61,329.31,330.89,5262
NHDL,2024-07-17,318.12,326.51,314.42,317.54,8314
NHDL,2024-07-18,323.56,326.15,320.64,322.16,3287
NHDL,2024-07-21,311.79,318.04,308.12,313.56,4550
NHDL,2024-07-22,313.19,315.24,307.21,313.87,8248
NHDL,2024-07-23,308.44,316.21,306.68,307.07,5149
NHDL,2024-07-24,308.9,309.5,300.68,308.26,2154
NHDL,2024-07-25,311.47,317.39,311.26,312.85,5622
NHDL,2024-07-28,319.27,320.49,318.56,319.47,8152
NHDL,2024-07-29,313.34,321.53,312.45,315.11,6946
NHDL,2024-07-30,321.62,326.6,319.8,320.62,2356
NHDL,2024-07-31,309.87,315.09,305.57,310.91,2547
NHDL,2024-08-01,317.04,330.88,312.91,316.27,7657
NHDL,2024-08-04,306.05,308.45,302.42,307.23,3885
NHDL,2024-08-05,315.32,315.73,313.2,314.66,5514
NHDL,2024-08-06,311.09,316.6,306.67,312.83,2827
NHDL,2024-08-07,308.71,309.64,308.4,308.76,4509
NHDL,2024-08-08,323.76,325.43,319.31,324.25,4633
SHIVM,2020-01-05,521.06,521.24,513.91,521.04,16323
SHIVM,2020-01-06,537.95,544.36,535.22,539.63,16650
SHIVM,2020-01-07,544.21,557.85,526.92,542.91,23913
SHIVM,2020-01-08,559.08,576.26,554.41,559.78,30682
SHIVM,2020-01-09,566.71,577.97,563.87,564.72,15576
SHIVM,2020-01-12,580.3,593.52,571.23,581.05,24341
SHIVM,2020-01-13,567.63,573.25,565.21,570.5,6079
SHIVM,2020-01-14,570.63,574.77,566.36,569.41,9661
SHIVM,2020-01-15,564.5,579.25,555.34,565.34,12770
SHIVM,2020-01-16,562.69,567.96,537.1,561.82,10651
SHIVM,2020-01-19,568.98,572.26,563.64,570.86,18368
SHIVM,2020-01-20,574.57,591.59,570.42,574.92,13171
SHIVM,2020-01-21,545.33,558.43,533.21,544.36,9814
SHIVM,2020-01-22,556.28,559.54,552.61,557.63,14461
SHIVM,2020-01-23,549.46,552.37,543.35,550.1,14570
SHIVM,2020-01-26,551.85,563.27,538.94,553.9,7462
SHIVM,2020-01-27,541.47,556.53,532.1,542.33,17892
SHIVM,2020-01-28,538.46,543.91,528.78,538.86,8518
SHIVM,2020-01-29,541.97,544.94,539.12,542.55,12843
SHIVM,2020-01-30,550.93,554.6,546.41,549.11,8781
SHIVM,2020-02-02,546.38,571.41,541.44,546.79,13132
SHIVM,2020-02-03,510.02,518.57,505.3,510.25,15069
SHIVM,2020-02-04,510.34,513.61,508.46,509.76,16885
SHIVM,2020-02-05,502.47,519.21,501.03,503.36,18018
SHIVM,2020-02-06,510.52,517.12,505.32,511.45,7895
SHIVM,2020-02-09,510.2,513.2,508.24,509.99,17068
SHIVM,2020-02-10,490.48,493.11,467.28,491.34,16915
SHIVM,2020-02-11,497.34,505.51,489.44,495.68,10
SHIVM,2020-02-12,503.1,518.09,502.33,504.38,10164
SHIVM,2020-02-13,485.18,487.04,471.76,483.66,12410
SHIVM,2020-02-16,489.36,494.17,486.54,491.48,20670
SHIVM,2020-02-17,482.59,489.4,481.53,483.67,19496
SHIVM,2020-02-18,494.38,499.75,493.64,494.67,11507
SHIVM,2020-02-19,512.65,517.21,507.67,511.93,23392
SHIVM,2020-02-20,506.33,508.22,505.82,506.51,18773
SHIVM,2020-02-23,495.72,498.58,488.16,494.11,9249
SHIVM,2020-02-24,504.18,514.93,488.57,505.9,8610
SHIVM,2020-02-25,495.23,500.57,491.79,495.45,12045
